x,y,LATITUDE,LONGITUDE,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,LAST_UPDATED,PROVINCE_CODE,ENG_PROVINCE_NAME,FRE_PROVINCE_NAME,LOCAL_YEAR,LOCAL_MONTH,NORMAL_MEAN_TEMPERATURE,MEAN_TEMPERATURE,DAYS_WITH_VALID_MEAN_TEMP,MIN_TEMPERATURE,DAYS_WITH_VALID_MIN_TEMP,MAX_TEMPERATURE,DAYS_WITH_VALID_MAX_TEMP,NORMAL_PRECIPITATION,TOTAL_PRECIPITATION,DAYS_WITH_VALID_PRECIP,DAYS_WITH_PRECIP_GE_1MM,NORMAL_SNOWFALL,TOTAL_SNOWFALL,DAYS_WITH_VALID_SNOWFALL,SNOW_ON_GROUND_LAST_DAY,NORMAL_SUNSHINE,BRIGHT_SUNSHINE,DAYS_WITH_VALID_SUNSHINE,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2010.12,2010-12,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2010,12,,-16.170967741935485,31,-30.3,31,-5.7,31,,29.3,23,11,,,0,,,,0,0,1059.3
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2011.1,2011-01,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2011,1,,-15.446666666666667,30,-37.6,30,8,30,,39.3,20,12,,,0,,,,0,0,1003.4
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2011.2,2011-02,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2011,2,,-15.792307692307693,26,-38.8,28,5.9,26,,,0,,,,0,,,,0,0,878.6
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2011.3,2011-03,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2011,3,,-11.064516129032258,31,-37.5,31,8.5,31,,,0,,,,0,,,,0,0,901
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2011.4,2011-04,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2011,4,,1.2482758620689656,29,-11.2,30,17,29,,,0,,,,0,,,,0,0,485.8
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2011.5,2011-05,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2011,5,,10.687096774193549,31,-4.7,31,25,31,,,0,,,,0,,,,0,0,226.7
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2011.6,2011-06,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2011,6,,12.843333333333334,30,-2.7,30,25.8,30,,,0,,,,0,,,,0,0.2,154.9
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2011.7,2011-07,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2011,7,,14.870967741935484,31,0.9,31,26.1,31,,,0,,,,0,,,,0,1.7,98.7
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2011.8,2011-08,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2011,8,,14.258064516129032,31,-0.7,31,28.4,31,,,0,,,,0,,,,0,1.6,117.6
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2011.9,2011-09,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2011,9,,11.6,30,-6.1,30,31.4,30,,,0,,,,0,,,,0,3.4,195.4
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2011.10,2011-10,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2011,10,,3.7580645161290325,31,-12.6,31,16.9,31,,,0,,,,0,,,,0,0,441.5
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2011.11,2011-11,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2011,11,,-7.946428571428571,28,-30.7,28,7.4,29,,,0,,,,0,,,,0,0,726.5
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2011.12,2011-12,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2011,12,,-6.773333333333333,30,-24.3,31,5.6,30,,,0,,,,0,,,,0,0,743.2
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2012.1,2012-01,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2012,1,,-10.896666666666667,30,-38.2,31,8,30,,,0,,,,0,,,,0,0,866.9
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2012.2,2012-02,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2012,2,,-10.458620689655172,29,-28.6,29,3.3,29,,,0,,,,0,,,,0,0,825.3
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2012.3,2012-03,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2012,3,,-3.492857142857143,28,-21.8,29,11,28,,,0,,,,0,,,,0,0,601.8
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2012.4,2012-04,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2012,4,,2.7333333333333334,30,-9.4,30,18.1,30,,,0,,,,0,,,,0,0,458
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2012.5,2012-05,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2012,5,,8.853333333333333,30,-4.3,30,24.6,30,,,0,,,,0,,,,0,0,274.4
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2012.6,2012-06,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2012,6,,14.037931034482758,29,0.9,30,25.9,29,,,0,,,,0,,,,0,0.2,115.1
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2012.7,2012-07,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2012,7,,17.526666666666667,30,4.1,31,30.6,30,,,0,,,,0,,,,0,24.6,38.8
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2012.8,2012-08,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2012,8,,15.479310344827587,29,1.1,30,30.1,30,,,0,,,,0,,,,0,10.8,83.9
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2012.9,2012-09,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2012,9,,11.292857142857143,28,-3.4,30,27.3,28,,,0,,,,0,,,,0,0,187.8
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2012.10,2012-10,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2012,10,,-1.038709677419355,31,-21.6,31,15.8,31,,1.4,5,0,,,0,,,,0,0,590.2
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2012.11,2012-11,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2012,11,,-10.18,30,-26.7,30,8,30,,19.2,22,7,,,0,,,,0,0,845.4
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2012.12,2012-12,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2012,12,,-18.112903225806452,31,-35.2,31,-0.5,31,,10.8,25,4,,,0,,,,0,0,1119.5
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2013.1,2013-01,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2013,1,,-13.583333333333334,30,-35.1,31,7.1,30,,23.7,24,9,,,0,,,,0,0,947.5
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2013.2,2013-02,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2013,2,,-8.474074074074075,27,-21.6,28,7.7,27,,10.2,23,5,,,0,,,,0,0,714.8
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2013.3,2013-03,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2013,3,,-9.813333333333333,30,-28.5,30,7.1,30,,14,27,5,,,0,,,,0,0,834.4
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2013.4,2013-04,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2013,4,,-1.8066666666666666,30,-21.6,30,18.3,30,,24.7,24,4,,,0,,,,0,0,594.2
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2013.5,2013-05,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2013,5,,11.638709677419355,31,-15,31,30.1,31,,21.9,23,5,,,0,,,,0,0,197.2
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2013.6,2013-06,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2013,6,,13.293103448275861,29,0.8,30,27,29,,70,21,13,,,0,,,,0,1.4,137.9
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2013.7,2013-07,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2013,7,,13.932142857142857,28,-0.6,29,29.8,28,,87.6,23,8,,,0,,,,0,5.4,119.3
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2013.8,2013-08,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2013,8,,15.173333333333334,30,-0.1,30,27,31,,32.3,20,6,,,0,,,,0,3.6,88.4
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2013.9,2013-09,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2013,9,,11.60344827586207,29,-8.1,30,28,29,,1.8,26,1,,,0,,,,0,0.5,186
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2013.10,2013-10,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2013,10,,3.0633333333333335,30,-15.6,31,15.2,30,,10.2,25,3,,,0,,,,0,0,448.1
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2013.11,2013-11,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2013,11,,-9.662068965517241,29,-32.9,30,9.4,29,,16,24,9,,,0,,,,0,0,802.2
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2013.12,2013-12,2015-03-02 06:08:26,AB,ALBERTA,ALBERTA,2013,12,,-18.016666666666666,30,-40.1,31,4.4,30,,34.6,23,12,,,0,,,,0,0,1080.5
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2014.1,2014-01,2015-03-02 06:04:06,AB,ALBERTA,ALBERTA,2014,1,,-11.254838709677419,31,-38.1,31,8.8,31,,7.5,24,3,,,0,,,,0,0,906.9
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2014.2,2014-02,2015-03-02 06:08:26,AB,ALBERTA,ALBERTA,2014,2,,-18.553571428571427,28,-37.3,28,1.5,28,,11,24,5,,,0,,,,0,0,1023.5
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2014.3,2014-03,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2014,3,,-9.770967741935484,31,-41.6,31,8.5,31,,2.4,24,1,,,0,,,,0,0,860.9
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2014.4,2014-04,2015-03-02 06:02:25,AB,ALBERTA,ALBERTA,2014,4,,1.6466666666666667,30,-18.2,30,20.9,30,,36.8,27,6,,,0,,,,0,0,490.6
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2014.5,2014-05,2014-07-31 11:54:11,AB,ALBERTA,ALBERTA,2014,5,,7.390322580645162,31,-10.5,31,30,31,,45.5,26,8,,,0,,,,0,0.2,329.1
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2014.6,2014-06,2014-07-31 14:52:13,AB,ALBERTA,ALBERTA,2014,6,,12.617857142857142,28,-0.3,28,24.1,28,,48,23,9,,,0,,,,0,0,150.7
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2014.7,2014-07,2014-08-31 14:56:13,AB,ALBERTA,ALBERTA,2014,7,,16.87037037037037,27,2.9,27,28.7,27,,81.6,22,6,,,0,,,,0,11.7,42.2
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2014.8,2014-08,2014-09-02 14:53:00,AB,ALBERTA,ALBERTA,2014,8,,15.164516129032258,31,-1.8,31,29,31,,19.1,28,3,,,0,,,,0,10.5,98.4
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2014.9,2014-09,2014-10-03 09:52:15,AB,ALBERTA,ALBERTA,2014,9,,9.244827586206897,29,-3.1,29,29.1,30,,20.3,23,3,,,0,,,,0,0,253.9
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2014.10,2014-10,2014-11-08 21:37:59,AB,ALBERTA,ALBERTA,2014,10,,4.619354838709677,31,-11.4,31,20.3,31,,5.6,27,3,,,0,,,,0,0,414.8
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2014.11,2014-11,2014-12-04 14:51:14,AB,ALBERTA,ALBERTA,2014,11,,-10.57,30,-36.1,30,7.4,30,,31.8,24,8,,,0,,,,0,0,857.1
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2014.12,2014-12,2015-01-04 09:54:55,AB,ALBERTA,ALBERTA,2014,12,,-12.133333333333333,30,-33.4,30,5.1,31,,12.7,25,6,,,0,,,,0,0,904
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2015.1,2015-01,2016-07-23 12:55:36,AB,ALBERTA,ALBERTA,2015,1,,-12.106451612903227,31,-38.5,31,7.8,31,,14.3,27,6,,,0,,,,0,0,933.3
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2015.2,2015-02,2016-07-23 12:58:34,AB,ALBERTA,ALBERTA,2015,2,,-13.571428571428571,28,-29.8,28,6.4,28,,19.5,25,7,,,0,,,,0,0,884
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2015.3,2015-03,2016-07-23 12:58:34,AB,ALBERTA,ALBERTA,2015,3,,-2.029032258064516,31,-31.4,31,14.7,31,,14,27,4,,,0,,,,0,0,620.9
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2015.4,2015-04,2016-07-23 12:55:36,AB,ALBERTA,ALBERTA,2015,4,,3.9366666666666665,30,-9.6,30,23.1,30,,13.3,25,2,,,0,,,,0,0,421.9
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2015.5,2015-05,2016-07-23 12:55:36,AB,ALBERTA,ALBERTA,2015,5,,8.170967741935485,31,-5.4,31,26.7,31,,45.8,27,13,,,0,,,,0,0,304.7
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2015.6,2015-06,2016-07-23 13:00:57,AB,ALBERTA,ALBERTA,2015,6,,13.751724137931035,29,-0.5,30,30.1,29,,41.3,23,12,,,0,,,,0,6.4,129.6
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2015.7,2015-07,2016-07-23 12:44:11,AB,ALBERTA,ALBERTA,2015,7,,16.376666666666665,30,1.1,31,32.1,30,,60.1,26,8,,,0,,,,0,16.4,65.1
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2015.8,2015-08,2016-07-23 12:52:25,AB,ALBERTA,ALBERTA,2015,8,,14.406451612903226,31,-1.4,31,29.5,31,,19.4,25,5,,,0,,,,0,6.2,117.6
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2015.9,2015-09,2016-07-23 13:00:57,AB,ALBERTA,ALBERTA,2015,9,,8.023333333333333,30,-7.1,30,26.6,30,,49,26,9,,,0,,,,0,0,299.3
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2015.10,2015-10,2016-07-23 12:40:07,AB,ALBERTA,ALBERTA,2015,10,,5.2,25,-11.2,28,23.3,26,,25.6,25,11,,,0,,,,0,0,320
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2015.11,2015-11,2016-07-23 12:55:37,AB,ALBERTA,ALBERTA,2015,11,,-5.096153846153846,26,-20.9,28,9.2,28,,20.6,26,6,,,0,,,,0,0,600.5
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2015.12,2015-12,2016-07-23 12:42:16,AB,ALBERTA,ALBERTA,2015,12,,-12.862962962962962,27,-30.7,28,5,28,,21.2,26,9,,,0,,,,0,0,833.3
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2016.1,2016-01,2016-02-29 14:52:49,AB,ALBERTA,ALBERTA,2016,1,,-13.486206896551725,29,-33.5,30,4.8,29,,27.5,28,13,,,0,,,,0,0,913.1
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2016.2,2016-02,2016-03-31 14:59:25,AB,ALBERTA,ALBERTA,2016,2,,-6.776923076923077,26,-22.4,28,8.1,26,,7.4,26,3,,,0,,,,0,0,644.2
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2016.3,2016-03,2016-04-30 14:52:38,AB,ALBERTA,ALBERTA,2016,3,,-2.752,25,-17.8,27,9.9,28,,24.5,25,11,,,0,,,,0,0,518.8
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2016.4,2016-04,2016-05-31 14:49:07,AB,ALBERTA,ALBERTA,2016,4,,5.795833333333333,24,-8.5,28,24.1,26,,26.9,25,8,,,0,,,,0,0,292.9
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2016.5,2016-05,2016-06-30 14:51:02,AB,ALBERTA,ALBERTA,2016,5,,9.855555555555556,27,-7.4,28,29,28,,72.2,26,10,,,0,,,,0,0,219.9
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2016.6,2016-06,2016-07-31 15:03:40,AB,ALBERTA,ALBERTA,2016,6,,14.562962962962963,27,2,28,27.8,28,,77.8,26,10,,,0,,,,0,1.3,94.1
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2016.7,2016-07,2016-08-31 14:56:10,AB,ALBERTA,ALBERTA,2016,7,,16.017857142857142,28,5,30,29,29,,39.3,27,6,,,0,,,,0,1.2,56.7
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2016.8,2016-08,2016-09-30 14:49:18,AB,ALBERTA,ALBERTA,2016,8,,14.503846153846155,26,-1.8,29,28,28,,14.5,26,5,,,0,,,,0,1.4,92.3
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2016.9,2016-09,2016-10-02 11:13:05,AB,ALBERTA,ALBERTA,2016,9,,8.942307692307692,26,-6,30,24.2,26,,28.3,26,6,,,0,,,,0,0,235.5
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2016.10,2016-10,2016-11-30 14:49:30,AB,ALBERTA,ALBERTA,2016,10,,-0.19130434782608696,23,-9.9,27,14,25,,49.6,22,7,,,0,,,,0,0,418.4
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2016.11,2016-11,2016-12-31 14:59:40,AB,ALBERTA,ALBERTA,2016,11,,-1.016,25,-14.4,28,13.2,26,,4.3,24,2,,,0,,,,0,0,475.4
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2016.12,2016-12,2017-01-31 14:48:14,AB,ALBERTA,ALBERTA,2016,12,,-14.969565217391304,23,-34.5,29,2.7,23,,7.6,23,3,,,0,,,,0,0,758.3
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2017.1,2017-01,2017-02-28 14:58:54,AB,ALBERTA,ALBERTA,2017,1,,-12.267857142857142,28,-36.7,29,5.3,29,,5.7,27,2,,,0,,,,0,0,847.5
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2017.2,2017-02,2017-03-31 14:48:18,AB,ALBERTA,ALBERTA,2017,2,,-11.258333333333333,24,-35.5,27,12.3,25,,9.5,23,2,,,0,,,,0,0,702.2
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2017.3,2017-03,2017-04-30 14:49:04,AB,ALBERTA,ALBERTA,2017,3,,-9.57391304347826,23,-31.3,24,10.2,29,,5.7,23,2,,,0,,,,0,0,634.2
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2017.4,2017-04,2017-05-31 14:49:39,AB,ALBERTA,ALBERTA,2017,4,,1.7944444444444445,18,-10.5,22,15.3,25,,12.4,18,5,,,0,,,,0,0,291.7
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2017.5,2017-05,2017-06-04 11:14:56,AB,ALBERTA,ALBERTA,2017,5,,10.86,30,-3.2,31,29,30,,48.7,29,6,,,0,,,,0,2.9,217.1
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2017.6,2017-06,2017-07-02 11:15:30,AB,ALBERTA,ALBERTA,2017,6,,13.637931034482758,29,0.6,30,26.3,29,,76.1,29,13,,,0,,,,0,2.4,128.9
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2017.7,2017-07,2017-08-31 14:51:10,AB,ALBERTA,ALBERTA,2017,7,,15.676190476190476,21,3.2,27,28.6,22,,83.7,20,7,,,0,,,,0,4.2,53
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2017.8,2017-08,2017-09-30 14:53:53,AB,ALBERTA,ALBERTA,2017,8,,14.222222222222221,27,3.1,30,24.9,28,,55.7,27,7,,,0,,,,0,0.7,102.7
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2017.9,2017-09,2017-10-31 14:49:25,AB,ALBERTA,ALBERTA,2017,9,,9.604761904761904,21,-2.8,28,26.6,22,,22.9,20,4,,,0,,,,0,0,176.3
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2017.10,2017-10,2017-11-30 14:49:48,AB,ALBERTA,ALBERTA,2017,10,,2.6,25,-11.1,28,19.8,26,,28.5,24,6,,,0,,,,0,0,385
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2017.11,2017-11,2018-02-05 09:49:35,AB,ALBERTA,ALBERTA,2017,11,,-9.772,25,-23.4,27,5,26,,9.9,25,4,,,0,,,,0,0,694.3
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2017.12,2017-12,2018-01-31 14:49:07,AB,ALBERTA,ALBERTA,2017,12,,-14.388,25,-38.1,29,7.7,26,,2.3,25,0,,,0,,,,0,0,809.7
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2018.1,2018-01,2018-02-02 11:12:45,AB,ALBERTA,ALBERTA,2018,1,,-14.74,30,-41.9,31,3.8,30,,23.4,29,4,,,0,,,,0,0,982.2
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2018.2,2018-02,2018-03-31 14:50:06,AB,ALBERTA,ALBERTA,2018,2,,-16.28095238095238,21,-35.6,23,2.7,23,,9.8,21,4,,,0,,,,0,0,719.9
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2018.3,2018-03,2018-04-30 14:46:39,AB,ALBERTA,ALBERTA,2018,3,,-8.762962962962963,27,-27.8,30,4.4,28,,16.1,27,4,,,0,,,,0,0,722.6
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2018.4,2018-04,2018-05-02 11:34:26,AB,ALBERTA,ALBERTA,2018,4,,-1.362962962962963,27,-28.6,30,25.9,27,,16.8,27,4,,,0,,,,0,0,522.8
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2018.5,2018-05,2018-11-15 20:36:18,AB,ALBERTA,ALBERTA,2018,5,,12.274074074074074,27,-4.9,30,28.9,27,,14.6,26,5,,,0,,,,0,0.9,155.5
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2018.6,2018-06,2018-11-15 20:36:20,AB,ALBERTA,ALBERTA,2018,6,,14.226923076923077,26,1.7,26,27.9,27,,120.6,25,9,,,0,,,,0,3,101.1
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2018.7,2018-07,2018-11-16 09:45:52,AB,ALBERTA,ALBERTA,2018,7,,15.55,26,2.3,27,29.3,26,,39.4,26,7,,,0,,,,0,7.3,71
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2018.8,2018-08,2022-11-01 14:49:01,AB,ALBERTA,ALBERTA,2018,8,,13.74,25,-1.4,25,29.7,25,,36.8,25,6,,,0,,,,0,3.3,109.8
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2018.9,2018-09,2018-10-31 16:23:50,AB,ALBERTA,ALBERTA,2018,9,,3.9461538461538463,26,-8.6,26,18.9,26,,39.8,26,8,,,0,,,,0,0,365.4
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2018.10,2018-10,2018-11-30 21:15:54,AB,ALBERTA,ALBERTA,2018,10,,1.5923076923076922,26,-11.7,26,22.7,26,,13.9,26,3,,,0,,,,0,0,426.6
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2018.11,2018-11,2018-12-31 14:49:45,AB,ALBERTA,ALBERTA,2018,11,,-7.320689655172414,29,-26.6,29,6.8,29,,17.4,29,5,,,0,,,,0,0,734.3
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2018.12,2018-12,2019-01-31 14:50:21,AB,ALBERTA,ALBERTA,2018,12,,-13,24,-29.5,24,4.6,24,,17,24,4,,,0,,,,0,0,744
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2019.1,2019-01,2019-02-28 14:47:53,AB,ALBERTA,ALBERTA,2019,1,,-11.34,25,-34,25,7.3,25,,13.8,25,5,,,0,,,,0,0,733.5
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2019.2,2019-02,2019-03-31 14:50:01,AB,ALBERTA,ALBERTA,2019,2,,-25.404166666666665,24,-45.2,24,-4.8,24,,15.5,24,3,,,0,,,,0,0,1041.7
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2019.3,2019-03,2019-04-30 14:50:03,AB,ALBERTA,ALBERTA,2019,3,,-7.037037037037037,27,-31.9,27,11.7,27,,4.2,27,1,,,0,,,,0,0,676
-112.96666666666667,54.28333333333333,54.283,-112.967,ABEE AGDM,3010010,32232.2019.4,2019-04,2019-05-03 10:35:42,AB,ALBERTA,ALBERTA,2019,4,,3.6033333333333335,30,-9.2,30,19.5,30,,5.4,29,2,,,0,,,,0,0,431.9
